Date,Home,xG_Home,xG_Away,Away,Referee,xGA_Home,xGA_Away,Home_Fatigue,Away_Fatigue,Temp,Humidity,Wind,Referee_Bias,G_Home,G_Away,Result
24-11-2018 15:00,Barcelona,0.4,2.2,Barcelona,Carlos Del Cerro Grande,0.3,2.1,Low,Low,Moderate,Moderate,Moderate,Away,0,3,Away
24-11-2018 15:00,Real Madrid,0.9,2.9,Granada,Juan Martínez Munuera,0.5,0.5,Moderate,Moderate,Moderate,Moderate,Low,Away,2,5,Away
24-11-2018 15:00,Valencia,1.2,2.9,Real Madrid,Antonio Mateu Lahoz,0.8,1.2,Moderate,Moderate,Moderate,High,Moderate,Away,2,4,Away
24-11-2018 17:30,Athletic Bilbao,1,1.5,Villarreal,Guillermo Cuadra Fernández,0.9,1.4,Moderate,Low,Moderate,Moderate,Moderate,Home,2,2,Draw
25-11-2018 13:30,Rayo Vallecano,1.9,0.8,Osasuna,José María Sánchez Martínez,1.3,0.7,Moderate,High,Moderate,High,High,Home,1,0,Home
26-11-2018 20:30,Real Madrid,1.1,0.8,Osasuna,Antonio Mateu Lahoz,0.2,0.8,High,High,Moderate,High,Low,Home,1,1,Draw
30-11-2018 20:00,Granada,2.1,1.3,Real Betis,Guillermo Cuadra Fernández,1.6,0.8,High,Moderate,Low,Moderate,Low,Away,3,2,Home
01-12-2018 15:00,Osasuna,2.2,0.5,Rayo Vallecano,Carlos Del Cerro Grande,1.6,0.4,Low,Low,Moderate,Moderate,Low,Away,4,0,Home
01-12-2018 15:00,Levante,1,1,Atletico Madrid,Antonio Mateu Lahoz,0.9,1,Low,Low,Low,Moderate,Moderate,Home,2,3,Away
01-12-2018 15:00,Real Betis,3.5,0.3,Elche,Jesús Gil Manzano,1,1.1,Low,Moderate,Low,Moderate,High,Home,2,0,Home
01-12-2018 15:00,Sevilla,1,0.8,Real Betis,Alejandro Hernández Hernández,1.5,2,Moderate,Low,Low,High,Moderate,Away,2,1,Home
01-12-2018 17:30,Osasuna,2.1,1.6,Sevilla,José María Sánchez Martínez,1.4,1.3,Low,Low,Low,Moderate,Moderate,Away,2,5,Away
02-12-2018 12:00,Villarreal,1.4,2.1,Granada,Alejandro Hernández Hernández,1.3,1.8,Moderate,High,Moderate,Moderate,High,Home,2,2,Draw
02-12-2018 14:05,Barcelona,1,1.9,Osasuna,Jesús Gil Manzano,0.7,0.7,Low,Moderate,Moderate,High,Low,Away,0,3,Away
02-12-2018 16:15,Cadiz,0.9,0.6,Villarreal,Antonio Mateu Lahoz,0.6,0.5,Low,Moderate,Low,High,Moderate,Home,0,2,Away
04-12-2018 19:45,Osasuna,1.2,3.5,Valencia,Guillermo Cuadra Fernández,0.2,2.2,Moderate,Moderate,Low,High,Moderate,Away,1,4,Away
04-12-2018 19:45,Villarreal,0.4,2.3,Sevilla,Juan Martínez Munuera,0.2,1.4,High,Moderate,Moderate,High,Moderate,Home,1,1,Draw
04-12-2018 20:00,Getafe,1.7,2.1,Real Sociedad,Mario Melero López,0.9,0.5,Moderate,Moderate,Low,High,Low,Home,3,1,Home
05-12-2018 19:45,Espanyol,1.8,2.5,Granada,Carlos Del Cerro Grande,0.3,0.8,Moderate,Moderate,Low,High,Low,Away,1,2,Away
05-12-2018 19:45,Barcelona,1.6,0.8,Osasuna,Antonio Mateu Lahoz,1.4,0.6,Moderate,Moderate,Low,High,Moderate,Home,0,1,Away
05-12-2018 19:45,Real Betis,1,0.7,Villarreal,Antonio Mateu Lahoz,0.7,0.6,Low,Low,Low,High,Low,Home,0,0,Draw
05-12-2018 19:45,Villarreal,1,1.4,Osasuna,José María Sánchez Martínez,0.6,0.6,Low,Moderate,Moderate,Low,Low,Away,2,1,Home
05-12-2018 20:00,Real Sociedad,1.8,1,Sevilla,José María Sánchez Martínez,1.6,0.9,Moderate,Moderate,Low,High,Low,Home,2,1,Home
05-12-2018 20:00,Getafe,0.7,1.6,Rayo Vallecano,Juan Martínez Munuera,0.5,1.5,High,Low,Low,High,Low,Away,0,1,Away
08-12-2018 12:30,Atletico Madrid,0.8,0.9,Celta Vigo,Jesús Gil Manzano,0.7,0.9,Low,Moderate,Low,High,Low,Away,1,2,Away
08-12-2018 15:00,Real Madrid,0.3,1.2,Rayo Vallecano,Jesús Gil Manzano,0.2,1,Moderate,High,Moderate,Moderate,Moderate,Home,0,0,Draw
08-12-2018 15:00,Villarreal,0.5,1.6,Valencia,Mario Melero López,1.8,0.4,Moderate,High,Moderate,Moderate,Low,Away,1,4,Away
08-12-2018 15:00,Cadiz,3.3,1.1,Celta Vigo,Mario Melero López,2.6,1.1,Moderate,Low,Low,High,Low,Home,3,1,Home
08-12-2018 15:00,Espanyol,0.5,1.3,Levante,Mario Melero López,0.3,1.1,Low,High,Low,High,Low,Away,1,0,Home
08-12-2018 17:30,Cadiz,2.2,0.3,Real Sociedad,Carlos Del Cerro Grande,1.5,0.2,Low,Low,Moderate,Moderate,Moderate,Home,1,0,Home
08-12-2018 19:45,Alaves,1.7,2.4,Granada,Carlos Del Cerro Grande,1.5,1.8,Low,Moderate,Moderate,High,Moderate,Away,5,3,Home
09-12-2018 16:00,Mallorca,2.1,1.6,Atletico Madrid,José María Sánchez Martínez,1.4,1.3,Low,Low,Low,Moderate,Moderate,Away,2,5,Away
10-12-2018 20:00,Mallorca,2.6,1.2,Atletico Madrid,Guillermo Cuadra Fernández,1.7,0.6,Low,Moderate,Moderate,High,Moderate,Home,2,1,Home
15-12-2018 12:30,Real Sociedad,1.8,0.6,Getafe,Mario Melero López,0.7,0.6,Low,Moderate,Moderate,Moderate,Low,Home,2,1,Home
15-12-2018 15:00,Valencia,2,1,Elche,Jesús Gil Manzano,1.8,1,Low,Moderate,Moderate,High,Low,Home,1,1,Draw
15-12-2018 15:00,Valencia,2.2,1,Getafe,Carlos Del Cerro Grande,1.9,1,Moderate,Moderate,Low,High,Moderate,Away,2,1,Home
15-12-2018 15:00,Barcelona,1.9,2.1,Levante,Carlos Del Cerro Grande,1.5,1.6,Low,Low,Moderate,High,Low,Home,1,3,Away
15-12-2018 15:00,Getafe,1.8,0.5,Villarreal,Antonio Mateu Lahoz,1.5,0.4,High,High,Low,High,Moderate,Away,1,1,Draw
15-12-2018 17:30,Alaves,1.7,2.1,Real Sociedad,Mario Melero López,1.3,1.5,Moderate,Moderate,Moderate,Moderate,Moderate,Away,0,0,Draw
16-12-2018 13:30,Elche,1.2,0.6,Levante,Juan Martínez Munuera,0.7,0.4,Moderate,Moderate,Moderate,High,Low,Away,2,2,Draw
16-12-2018 13:30,Real Madrid,0.8,1.4,Granada,Jesús Gil Manzano,0.8,1.4,Moderate,Moderate,Moderate,Moderate,Low,Home,2,1,Home
16-12-2018 16:00,Barcelona,0.6,0.2,Barcelona,Alejandro Hernández Hernández,0.6,0.1,Moderate,Low,Moderate,High,Moderate,Away,2,1,Home
21-12-2018 20:00,Elche,2.1,1.1,Valencia,José María Sánchez Martínez,2.1,0.8,Moderate,Moderate,Low,High,Moderate,Home,2,1,Home
22-12-2018 12:30,Celta Vigo,1.7,1.1,Alaves,Guillermo Cuadra Fernández,0.4,0.8,High,Moderate,Low,High,Low,Home,5,0,Home
22-12-2018 15:00,Getafe,0.5,2.1,Sevilla,Guillermo Cuadra Fernández,0.3,1.4,Moderate,Moderate,Low,High,Low,Away,2,3,Away
22-12-2018 15:00,Athletic Bilbao,0.5,0.4,Barcelona,José María Sánchez Martínez,0.4,0.3,Low,Moderate,Moderate,Moderate,Low,Home,0,0,Draw
22-12-2018 15:00,Getafe,1.9,1,Real Betis,Antonio Mateu Lahoz,1.5,0.6,Low,Low,Low,High,Low,Home,2,2,Draw
22-12-2018 15:00,Real Sociedad,0.9,2,Osasuna,Guillermo Cuadra Fernández,0.6,1.2,Moderate,Moderate,Moderate,High,Moderate,Home,1,2,Away
22-12-2018 15:00,Valencia,2.1,0.5,Alaves,Antonio Mateu Lahoz,0.7,0.6,Moderate,Moderate,Low,Moderate,Low,Home,2,0,Home
22-12-2018 17:30,Cadiz,1.1,1,Celta Vigo,Jesús Gil Manzano,1,0.8,Low,Moderate,Moderate,Moderate,Moderate,Home,2,1,Home
23-12-2018 16:00,Villarreal,0.9,2.4,Valencia,Mario Melero López,0.7,1.3,Low,Low,Moderate,Moderate,Low,Away,0,2,Away
26-12-2018 12:30,Real Betis,1.3,1.2,Osasuna,Jesús Gil Manzano,1.4,1.5,Low,Low,Moderate,High,Moderate,Home,2,0,Home
26-12-2018 15:00,Villarreal,0.5,1.4,Elche,Antonio Mateu Lahoz,0.4,1.1,Moderate,Moderate,Low,Moderate,Moderate,Away,0,3,Away
26-12-2018 15:00,Mallorca,0.9,1.2,Mallorca,Alejandro Hernández Hernández,0.6,0.9,Low,Moderate,Moderate,High,High,Away,3,0,Home
26-12-2018 15:00,Cadiz,1,1,Real Betis,Carlos Del Cerro Grande,1,0.9,Moderate,Moderate,Moderate,High,Moderate,Home,0,1,Away
26-12-2018 15:00,Celta Vigo,2.6,1.7,Athletic Bilbao,Antonio Mateu Lahoz,2.4,0.4,Low,Moderate,Low,Moderate,Moderate,Away,1,1,Draw
26-12-2018 15:00,Getafe,1.1,0.4,Osasuna,José María Sánchez Martínez,1,0.3,Low,High,Low,Moderate,Low,Home,0,0,Draw
26-12-2018 17:15,Levante,0.8,1.9,Valencia,Antonio Mateu Lahoz,0.4,1.6,Moderate,High,Moderate,Moderate,Low,Away,1,2,Away
26-12-2018 19:30,Alaves,0.9,2.4,Athletic Bilbao,José María Sánchez Martínez,0.7,0.9,Low,Low,Moderate,High,Moderate,Away,1,0,Home
27-12-2018 19:45,Real Sociedad,0.9,2.7,Mallorca,José María Sánchez Martínez,0.4,1.1,Low,Moderate,Low,High,Moderate,Away,0,4,Away
29-12-2018 15:00,Rayo Vallecano,1.4,0.8,Real Sociedad,Juan Martínez Munuera,0.5,0.7,Moderate,Moderate,Low,Moderate,Low,Home,2,0,Home
29-12-2018 15:00,Real Madrid,4,0.4,Mallorca,Alejandro Hernández Hernández,2.1,0.7,Moderate,Low,Low,Moderate,High,Away,4,2,Home
29-12-2018 15:00,Barcelona,1.3,1.9,Granada,Mario Melero López,1.6,0.7,Low,Low,Moderate,Moderate,Low,Home,1,2,Away
29-12-2018 15:00,Real Sociedad,3.4,2.7,Rayo Vallecano,Antonio Mateu Lahoz,2.2,1.1,Low,Moderate,Moderate,Moderate,High,Home,2,2,Draw
29-12-2018 17:30,Celta Vigo,1.9,0.8,Real Sociedad,Jesús Gil Manzano,1.3,0.7,Moderate,High,Moderate,High,High,Home,1,0,Home
30-12-2018 12:00,Elche,1,0.6,Sevilla,Alejandro Hernández Hernández,0.8,0.6,Low,Moderate,Low,High,Moderate,Away,0,1,Away
30-12-2018 14:15,Levante,1,1.5,Barcelona,José María Sánchez Martínez,0.8,0.7,Low,Low,Moderate,Moderate,Low,Home,2,1,Home
30-12-2018 14:15,Villarreal,1.4,0.7,Cadiz,Alejandro Hernández Hernández,1.2,0.3,Low,Low,Low,High,Moderate,Away,1,0,Home
30-12-2018 16:30,Athletic Bilbao,1,1.8,Osasuna,Mario Melero López,1,1.7,Moderate,Moderate,Moderate,Moderate,Low,Away,1,3,Away
01-01-2019 12:30,Real Betis,0.9,1.6,Elche,Juan Martínez Munuera,0.8,1.6,Moderate,High,High,Moderate,Low,Home,1,1,Draw
01-01-2019 15:00,Getafe,0.7,1.3,Celta Vigo,Antonio Mateu Lahoz,0.6,0.7,Moderate,High,Low,High,Moderate,Home,3,2,Home
01-01-2019 17:30,Elche,0.6,3.5,Osasuna,Alejandro Hernández Hernández,0.6,3.4,Moderate,Moderate,Moderate,Moderate,Low,Home,0,4,Away
02-01-2019 19:45,Valencia,1.7,2,Real Madrid,Alejandro Hernández Hernández,1.3,1.7,Low,Moderate,Moderate,Moderate,High,Home,1,2,Away
02-01-2019 19:45,Getafe,2.1,0.9,Real Betis,José María Sánchez Martínez,1.2,0.8,Low,Moderate,Moderate,Moderate,Low,Home,3,0,Home
02-01-2019 19:45,Alaves,1.5,1.1,Granada,Guillermo Cuadra Fernández,1.1,1.2,Low,High,Low,Moderate,Moderate,Home,2,0,Home
02-01-2019 19:45,Villarreal,1.7,0.4,Real Madrid,Juan Martínez Munuera,0.7,1.8,Low,Low,Moderate,High,Low,Away,3,1,Home
02-01-2019 20:00,Getafe,0.6,0.7,Espanyol,Guillermo Cuadra Fernández,0.6,0.7,Low,Low,Low,High,Moderate,Home,1,0,Home
03-01-2019 20:00,Athletic Bilbao,1.6,0.8,Cadiz,Guillermo Cuadra Fernández,1.4,0.6,Moderate,Low,Moderate,Moderate,Low,Away,0,3,Away
12-01-2019 12:30,Getafe,4.5,1.4,Villarreal,Alejandro Hernández Hernández,0.8,1.2,High,Moderate,Moderate,High,Low,Home,4,1,Home
12-01-2019 15:00,Granada,0.5,1.7,Athletic Bilbao,Juan Martínez Munuera,0.5,0.5,Low,Moderate,Moderate,Moderate,Moderate,Away,0,2,Away
12-01-2019 15:00,Mallorca,2.9,0.3,Osasuna,Alejandro Hernández Hernández,1.9,0.3,Low,High,Low,High,Low,Away,2,0,Home
12-01-2019 15:00,Sevilla,1.1,2.1,Celta Vigo,Jesús Gil Manzano,1.1,0.2,Low,Moderate,Low,High,Moderate,Away,1,3,Away
12-01-2019 15:00,Mallorca,3.5,0.1,Levante,Juan Martínez Munuera,2.1,0.1,Low,Moderate,Moderate,High,Moderate,Home,2,1,Home
12-01-2019 17:30,Espanyol,2,0.3,Granada,José María Sánchez Martínez,0.9,0.7,Moderate,Moderate,Low,High,Low,Away,3,0,Home
13-01-2019 14:15,Real Betis,2.4,1.9,Rayo Vallecano,José María Sánchez Martínez,2.1,0.4,Low,Low,Moderate,Moderate,Low,Home,1,1,Draw
13-01-2019 16:30,Alaves,2.7,0.9,Granada,Alejandro Hernández Hernández,2.7,0.9,Low,Low,Moderate,High,Low,Away,2,0,Home
14-01-2019 20:00,Villarreal,1,1.1,Real Sociedad,Carlos Del Cerro Grande,0.6,1,Moderate,Low,Moderate,Moderate,Moderate,Away,1,2,Away
19-01-2019 12:30,Valencia,0.9,1.2,Real Sociedad,Mario Melero López,1.4,0.7,Low,Moderate,Low,High,Low,Home,0,0,Draw
19-01-2019 15:00,Barcelona,1.5,1.7,Espanyol,Mario Melero López,0.2,0.5,Low,Moderate,Moderate,High,Moderate,Home,2,1,Home
19-01-2019 15:00,Cadiz,2.1,1.1,Valencia,José María Sánchez Martínez,1.5,0.4,Moderate,Low,Low,Moderate,High,Home,1,1,Draw
19-01-2019 15:00,Cadiz,1.7,1,Rayo Vallecano,Antonio Mateu Lahoz,0.6,1.4,Moderate,High,Moderate,High,Low,Away,1,3,Away
19-01-2019 15:00,Real Sociedad,0.8,0.8,Barcelona,Carlos Del Cerro Grande,2,0,Low,Moderate,Low,High,Moderate,Away,2,1,Home
19-01-2019 15:00,Mallorca,0.6,1.6,Espanyol,Mario Melero López,0.4,1,High,Moderate,Low,Moderate,Low,Away,0,0,Draw
19-01-2019 15:00,Rayo Vallecano,2.1,0.7,Real Madrid,Alejandro Hernández Hernández,2,0.5,Low,Moderate,Low,High,Low,Away,4,0,Home
19-01-2019 17:30,Granada,2.1,2.4,Villarreal,Juan Martínez Munuera,0.3,0.6,Moderate,High,Moderate,High,Moderate,Home,2,2,Draw
20-01-2019 16:00,Levante,2,1.4,Real Sociedad,Guillermo Cuadra Fernández,1.2,0.8,Moderate,Moderate,Moderate,High,Moderate,Home,1,1,Draw
29-01-2019 19:45,Granada,1,1.4,Rayo Vallecano,Mario Melero López,0.8,1.4,Moderate,Moderate,Moderate,Moderate,Low,Home,1,1,Draw
29-01-2019 19:45,Osasuna,1,0.6,Atletico Madrid,Mario Melero López,1.9,1.4,High,Moderate,Low,High,Moderate,Away,0,1,Away
29-01-2019 19:45,Real Sociedad,1.2,0.7,Elche,José María Sánchez Martínez,0.7,0.5,Low,Moderate,Low,Moderate,Low,Home,2,1,Home
29-01-2019 20:00,Mallorca,1.8,0.6,Villarreal,Alejandro Hernández Hernández,1.7,0.5,Moderate,Low,Low,High,Low,Home,3,0,Home
29-01-2019 20:00,Athletic Bilbao,2,0.6,Granada,Jesús Gil Manzano,1.3,0.5,Moderate,High,Low,High,Low,Home,2,2,Draw
30-01-2019 19:45,Valencia,2.2,1.6,Osasuna,José María Sánchez Martínez,1.6,0.7,Low,Moderate,Moderate,High,Moderate,Away,3,2,Home
30-01-2019 19:45,Elche,1.6,1.8,Real Sociedad,Antonio Mateu Lahoz,1.2,1,High,Moderate,Moderate,Moderate,Moderate,Home,1,2,Away
30-01-2019 20:00,Getafe,2.1,0.7,Real Sociedad,Mario Melero López,2,0.5,Low,Moderate,Low,High,Low,Away,4,0,Home
30-01-2019 20:00,Atletico Madrid,1.9,0.7,Elche,Jesús Gil Manzano,1.2,0.7,Moderate,High,Low,High,Moderate,Away,1,2,Away
02-02-2019 12:30,Real Sociedad,1.3,0.6,Villarreal,Antonio Mateu Lahoz,1.2,0.5,Low,Low,Moderate,High,Low,Home,0,0,Draw
02-02-2019 15:00,Real Sociedad,0.6,0.6,Sevilla,Alejandro Hernández Hernández,0.4,1.7,Low,Moderate,Moderate,High,Low,Away,2,0,Home
02-02-2019 15:00,Valencia,0.6,0.6,Sevilla,José María Sánchez Martínez,0.4,1.7,Low,Moderate,Moderate,High,Low,Away,2,0,Home
02-02-2019 15:00,Villarreal,1.8,2.5,Levante,Alejandro Hernández Hernández,1.4,2.5,Moderate,Low,Moderate,Moderate,Low,Home,2,1,Home
02-02-2019 15:00,Granada,1.4,1.2,Real Betis,Juan Martínez Munuera,0.6,0.3,Low,Low,Moderate,High,Low,Home,1,1,Draw
02-02-2019 17:30,Mallorca,1.6,1.3,Levante,Mario Melero López,0.6,1.1,Moderate,Moderate,Low,High,Low,Away,1,2,Away
03-02-2019 14:05,Valencia,1.8,2.7,Espanyol,José María Sánchez Martínez,1.5,1.8,Low,Moderate,Moderate,High,Low,Away,2,4,Away
03-02-2019 16:30,Real Madrid,1.1,1.2,Levante,José María Sánchez Martínez,0.7,0.4,Low,Moderate,Moderate,High,Low,Home,1,0,Home
04-02-2019 20:00,Espanyol,2.2,1.5,Celta Vigo,Alejandro Hernández Hernández,1.6,0.7,Low,Moderate,Low,Moderate,Low,Away,3,2,Home
06-02-2019 19:45,Mallorca,0.7,0.9,Levante,Guillermo Cuadra Fernández,0.4,0.8,High,High,Moderate,High,Moderate,Home,0,1,Away
09-02-2019 12:30,Alaves,0.8,0.9,Osasuna,Mario Melero López,0.7,0.9,Low,Moderate,Low,High,Low,Away,1,2,Away
09-02-2019 15:00,Alaves,2.6,0.8,Granada,Carlos Del Cerro Grande,1.2,0.8,Low,Low,Moderate,High,Low,Home,2,1,Home
09-02-2019 15:00,Barcelona,2.1,0.8,Atletico Madrid,Alejandro Hernández Hernández,1.1,1.2,Low,Low,Moderate,Moderate,Low,Home,2,0,Home
09-02-2019 15:00,Rayo Vallecano,5.9,0.4,Sevilla,Alejandro Hernández Hernández,4.3,0.4,Moderate,Moderate,Moderate,Moderate,Moderate,Home,8,0,Home
09-02-2019 15:00,Elche,0.1,2.4,Atletico Madrid,Guillermo Cuadra Fernández,0.1,1.9,Low,Moderate,Low,Moderate,Moderate,Home,0,3,Away
09-02-2019 17:30,Barcelona,1.8,0.5,Real Madrid,José María Sánchez Martínez,0.5,1.2,Low,Moderate,Moderate,High,Moderate,Away,2,0,Home
10-02-2019 13:30,Levante,1.6,1.5,Espanyol,Alejandro Hernández Hernández,1,1.1,Low,Low,Moderate,Moderate,Low,Away,2,1,Home
10-02-2019 16:00,Real Sociedad,1.4,1.1,Real Madrid,Guillermo Cuadra Fernández,1.2,0.9,Moderate,High,Moderate,Moderate,Low,Home,0,1,Away
11-02-2019 20:00,Alaves,0.9,1.7,Athletic Bilbao,Guillermo Cuadra Fernández,0.4,1.7,Moderate,Moderate,Low,High,Moderate,Home,2,2,Draw
22-02-2019 19:45,Alaves,1,1.3,Villarreal,Alejandro Hernández Hernández,0.8,1.2,Moderate,Low,Low,Moderate,Low,Home,2,1,Home
22-02-2019 19:45,Elche,2.5,1.4,Cadiz,Antonio Mateu Lahoz,0.6,0.4,Low,Moderate,Low,High,Low,Home,3,2,Home
23-02-2019 12:30,Athletic Bilbao,1,2.5,Barcelona,José María Sánchez Martínez,0.5,1,Moderate,Moderate,Low,High,Low,Away,0,3,Away
23-02-2019 15:00,Valencia,1.7,1.2,Cadiz,Mario Melero López,0.7,0.3,Low,Moderate,Low,High,Low,Home,2,2,Draw
23-02-2019 17:30,Real Betis,1.2,0.9,Real Betis,Guillermo Cuadra Fernández,0.4,0.8,Moderate,Moderate,Moderate,Moderate,Moderate,Away,1,0,Home
24-02-2019 14:05,Alaves,0.4,2.5,Rayo Vallecano,Jesús Gil Manzano,0.7,0.4,Low,Moderate,Low,Moderate,Moderate,Away,1,3,Away
24-02-2019 14:05,Elche,1.6,1.3,Real Madrid,Antonio Mateu Lahoz,1,1.1,Moderate,Moderate,Low,Moderate,Low,Away,1,2,Away
26-02-2019 19:45,Atletico Madrid,3.8,0.7,Mallorca,Jesús Gil Manzano,2.8,0.6,Low,Low,Moderate,High,Moderate,Home,4,1,Home
26-02-2019 19:45,Elche,1.6,0.5,Real Madrid,Juan Martínez Munuera,0.8,0.4,Moderate,High,Moderate,High,Moderate,Away,3,1,Home
26-02-2019 20:00,Real Madrid,1,1.3,Celta Vigo,Guillermo Cuadra Fernández,0.8,1.2,Moderate,Low,Low,Moderate,Low,Home,2,1,Home
27-02-2019 19:45,Sevilla,0.4,0.6,Athletic Bilbao,Mario Melero López,3.9,0.3,Low,Moderate,Moderate,Low,Low,Away,2,1,Home
27-02-2019 19:45,Valencia,1.3,1.5,Barcelona,Carlos Del Cerro Grande,0.5,1.4,Moderate,Moderate,Moderate,Moderate,Moderate,Home,0,1,Away
27-02-2019 20:00,Espanyol,0.6,0.7,Elche,Alejandro Hernández Hernández,0.6,0.7,Low,Low,Low,High,Moderate,Home,1,0,Home
27-02-2019 20:00,Villarreal,1.5,1.8,Cadiz,Guillermo Cuadra Fernández,0.4,1.7,Low,Low,Low,High,Moderate,Home,2,0,Home
27-02-2019 20:00,Levante,0.9,1.4,Levante,Jesús Gil Manzano,0.1,0.7,Low,Low,Moderate,High,Low,Home,1,1,Draw
27-02-2019 20:00,Real Madrid,1.9,1.4,Sevilla,Alejandro Hernández Hernández,0.8,1,Moderate,Moderate,Moderate,High,Moderate,Away,3,2,Home
02-03-2019 12:30,Getafe,1.6,1.4,Real Betis,Jesús Gil Manzano,1.5,1.4,Low,Moderate,Moderate,High,Moderate,Away,0,1,Away
02-03-2019 15:00,Rayo Vallecano,0.3,0.5,Athletic Bilbao,Antonio Mateu Lahoz,3.3,0.1,Low,Low,Moderate,High,Low,Away,0,0,Draw
02-03-2019 15:00,Getafe,0.7,0.5,Real Madrid,Juan Martínez Munuera,0.6,0.1,Low,Low,Low,High,Low,Away,0,0,Draw
02-03-2019 15:00,Osasuna,1.6,0.6,Getafe,Juan Martínez Munuera,1.2,0.3,Low,Low,Moderate,High,Moderate,Home,0,1,Away
02-03-2019 15:00,Rayo Vallecano,1,2.2,Athletic Bilbao,Alejandro Hernández Hernández,0.5,2,Low,Moderate,Low,High,High,Away,0,0,Draw
02-03-2019 17:30,Villarreal,1.7,1.9,Villarreal,José María Sánchez Martínez,1.6,1,Low,Low,Moderate,High,Low,Home,3,3,Draw
03-03-2019 12:00,Granada,2.8,1.6,Real Madrid,Juan Martínez Munuera,0.9,0.9,Low,Low,Moderate,Low,Low,Home,5,3,Home
03-03-2019 14:05,Real Betis,1.8,2.2,Athletic Bilbao,Guillermo Cuadra Fernández,1.7,2.1,Low,High,Moderate,High,High,Home,2,4,Away
03-03-2019 16:15,Real Madrid,2.6,3,Mallorca,José María Sánchez Martínez,1.1,1.8,Low,Low,Moderate,Moderate,Moderate,Away,1,5,Away
09-03-2019 12:30,Mallorca,2.8,0.6,Mallorca,Mario Melero López,0.1,1.8,Low,Moderate,Moderate,High,Moderate,Away,2,0,Home
09-03-2019 15:00,Osasuna,1.9,0.7,Elche,Jesús Gil Manzano,1,0.5,Low,Moderate,Low,High,Low,Home,0,2,Away
09-03-2019 15:00,Athletic Bilbao,1.4,2.7,Athletic Bilbao,Jesús Gil Manzano,0.8,2.7,Low,Moderate,Low,High,Moderate,Away,1,6,Away
09-03-2019 15:00,Mallorca,0.5,1.3,Levante,Mario Melero López,0.2,1,High,Moderate,Moderate,Moderate,Moderate,Away,1,3,Away
09-03-2019 15:00,Mallorca,0.4,0.6,Getafe,Mario Melero López,3.9,0.3,Low,Moderate,Moderate,Low,Low,Away,2,1,Home
09-03-2019 17:30,Granada,2.9,0.1,Levante,Antonio Mateu Lahoz,2.3,0.1,Low,Moderate,Moderate,Moderate,Moderate,Away,2,2,Draw
10-03-2019 12:00,Sevilla,0.2,1.5,Granada,José María Sánchez Martínez,0.9,0.8,Low,Moderate,Moderate,High,Low,Away,1,2,Away
10-03-2019 14:05,Valencia,0.6,1.4,Cadiz,Mario Melero López,0.6,1,Low,Low,Low,Moderate,Low,Home,0,1,Away
10-03-2019 16:30,Villarreal,1.4,0.6,Villarreal,José María Sánchez Martínez,1.4,0.5,High,Low,Moderate,Moderate,Moderate,Home,1,0,Home
16-03-2019 15:00,Valencia,1.5,2.3,Osasuna,Jesús Gil Manzano,1.4,1.9,Low,Moderate,Moderate,Low,Low,Home,3,2,Home
16-03-2019 15:00,Rayo Vallecano,2.4,0.8,Villarreal,Juan Martínez Munuera,2.3,0.8,Low,Moderate,Moderate,High,Low,Away,3,1,Home
17-03-2019 14:15,Real Betis,1.5,1,Mallorca,Guillermo Cuadra Fernández,1.3,0.7,Moderate,Low,Low,Moderate,Low,Home,1,0,Home
17-03-2019 16:30,Levante,1.8,3.1,Granada,Jesús Gil Manzano,0.7,2.4,Low,Low,Moderate,High,Low,Home,4,3,Home
30-03-2019 12:30,Levante,1.7,0.5,Alaves,Carlos Del Cerro Grande,0.7,0.3,Low,High,Low,High,Low,Away,1,0,Home
30-03-2019 15:00,Valencia,1.3,1,Cadiz,Jesús Gil Manzano,1.1,0.8,Low,Low,Moderate,Moderate,Low,Home,1,1,Draw
30-03-2019 15:00,Atletico Madrid,0.7,1.4,Real Sociedad,Juan Martínez Munuera,0.6,1.4,Low,Moderate,Moderate,Moderate,Low,Home,0,3,Away
30-03-2019 15:00,Atletico Madrid,2.8,0.5,Osasuna,Alejandro Hernández Hernández,2.5,0.4,Low,Low,Moderate,Low,Moderate,Home,5,0,Home
30-03-2019 15:00,Barcelona,2.7,0.7,Getafe,Carlos Del Cerro Grande,1.8,0.7,Low,High,Low,High,Moderate,Away,3,0,Home
30-03-2019 17:30,Levante,2.2,1.4,Athletic Bilbao,Antonio Mateu Lahoz,1.8,0.6,Moderate,Moderate,Low,High,Moderate,Home,1,2,Away
31-03-2019 14:05,Levante,2.6,0.5,Mallorca,Alejandro Hernández Hernández,1.6,0.5,Low,Moderate,Moderate,High,High,Home,2,0,Home
31-03-2019 16:30,Barcelona,0.4,1.5,Sevilla,Alejandro Hernández Hernández,0.4,0.9,Moderate,High,Low,High,Moderate,Away,1,0,Home
01-04-2019 20:00,Espanyol,0.5,0.8,Cadiz,Guillermo Cuadra Fernández,0.4,0.8,Moderate,Moderate,Low,High,Low,Home,1,1,Draw
02-04-2019 19:45,Celta Vigo,2.4,0.2,Real Madrid,José María Sánchez Martínez,1.7,0.2,Low,Low,Low,High,Low,Away,1,2,Away
02-04-2019 19:45,Sevilla,0.9,1.3,Villarreal,Carlos Del Cerro Grande,0.7,1.3,Low,Moderate,Moderate,Moderate,Low,Home,1,0,Home
