Date,Home,xG_Home,xG_Away,Away,Referee,xGA_Home,xGA_Away,Home_Fatigue,Away_Fatigue,Temp,Humidity,Wind,Referee_Bias,G_Home,G_Away,Result
16-01-2021 12:30,Wolves,1.5,2.4,West Brom,Michael Oliver,1.1,0.7,Moderate,Low,Low,High,Low,Away,2,3,Away
16-01-2021 15:00,West Ham,1.7,0.5,Burnley,Chris Kavanagh,0.7,0.3,Low,High,Low,High,Low,Away,1,0,Home
16-01-2021 15:00,Leeds United,0.3,1.4,Brighton,Kevin Friend,0.2,1.3,Low,Moderate,Low,High,Low,Away,0,1,Away
16-01-2021 17:30,Fulham,0.7,1.6,Chelsea,Peter Bankes,0.5,1.5,High,Low,Low,High,Low,Away,0,1,Away
16-01-2021 20:00,Leicester City,2.2,0.6,Southampton,Stuart Attwell,1.7,0.3,Low,Low,Low,High,Low,Home,2,0,Home
17-01-2021 14:00,Sheffield Utd,0.9,1.0,Tottenham,Andre Marriner,0.7,0.9,Moderate,Moderate,Low,High,Moderate,Away,1,3,Away
17-01-2021 16:30,Liverpool,1.2,1.1,Manchester Utd,Paul Tierney,1.0,0.7,Low,Moderate,Low,High,Moderate,Home,0,0,Draw
17-01-2021 19:15,Manchester City,0.7,0.1,Crystal Palace,Lee Mason,0.4,0.1,Moderate,High,Low,High,Low,Away,4,0,Home
18-01-2021 20:00,Arsenal,2.4,0.2,Newcastle Utd,David Coote,1.7,0.2,Moderate,High,Low,High,Moderate,Away,3,0,Home
19-01-2021 18:00,West Ham,2.0,0.5,West Brom,Graham Scott,1.9,0.4,Moderate,Moderate,Moderate,High,Moderate,Away,2,1,Home
19-01-2021 20:15,Leicester City,1.4,0.7,Chelsea,Craig Pawson,1.4,0.6,Moderate,Moderate,Low,High,Moderate,Home,2,0,Home
20-01-2021 18:00,Manchester City,3.4,0.6,Aston Villa,Jonathan Moss,0.0,0.3,High,Low,Low,High,Moderate,Away,2,0,Home
20-01-2021 20:15,Fulham,0.9,1.7,Manchester Utd,Martin Atkinson,0.7,0.9,Moderate,High,Low,High,High,Away,1,2,Away
21-01-2021 20:00,Liverpool,1.6,1.1,Burnley,Mike Dean,1.2,0.3,Moderate,Moderate,Low,High,Moderate,Home,0,1,Away
23-01-2021 20:00,Aston Villa,2.3,0.5,Newcastle Utd,Simon Hooper,0.9,0.5,Moderate,High,Low,High,Low,Away,2,0,Home
26-01-2021 18:00,Newcastle Utd,1.4,0.7,Leeds United,Anthony Taylor,1.1,0.7,High,Moderate,Low,High,Low,Away,1,2,Away
26-01-2021 18:00,Crystal Palace,0.7,2.8,West Ham,Stuart Attwell,0.7,2.7,Low,Low,Low,High,Moderate,Home,2,3,Away
26-01-2021 20:15,West Brom,0.5,1.8,Manchester City,Chris Kavanagh,0.2,1.4,Low,Moderate,Low,High,Low,Away,0,5,Away
26-01-2021 20:15,Southampton,0.8,2.2,Arsenal,Kevin Friend,0.5,2.2,Low,Low,Low,High,Moderate,Away,1,3,Away
27-01-2021 18:00,Chelsea,0.7,0.5,Wolves,Andy Madley,0.6,0.1,Low,Low,Low,High,Low,Away,0,0,Draw
27-01-2021 18:00,Burnley,0.5,2.2,Aston Villa,Paul Tierney,0.4,2.1,Moderate,Moderate,Low,High,Low,Home,3,2,Home
27-01-2021 19:30,Brighton,1.8,0.5,Fulham,Craig Pawson,1.8,0.4,Low,Moderate,Low,High,Low,Home,0,0,Draw
27-01-2021 20:15,Everton,0.5,1.2,Leicester City,Mike Dean,0.4,0.5,Low,Low,Low,High,Low,Home,1,1,Draw
27-01-2021 20:15,Manchester Utd,1.1,1.0,Sheffield Utd,Peter Bankes,0.8,1.0,Low,Low,Low,High,Low,Away,1,2,Away
28-01-2021 20:00,Tottenham,0.1,2.5,Liverpool,Martin Atkinson,0.1,2.1,Low,Moderate,Moderate,High,Moderate,Away,1,3,Away
30-01-2021 12:30,Everton,0.8,1.7,Newcastle Utd,Stuart Attwell,0.4,1.4,High,Moderate,Low,High,Moderate,Home,0,2,Away
30-01-2021 15:00,Crystal Palace,1.4,0.4,Wolves,Simon Hooper,0.8,0.4,Moderate,Moderate,Low,High,Moderate,Away,1,0,Home
30-01-2021 15:00,Manchester City,1.5,0.2,Sheffield Utd,David Coote,1.5,0.2,Moderate,Moderate,Low,High,Moderate,Away,1,0,Home
30-01-2021 15:00,West Brom,1.0,1.3,Fulham,Anthony Taylor,0.5,1.3,Moderate,Moderate,Low,High,Moderate,Away,2,2,Draw
30-01-2021 17:30,Arsenal,0.9,1.6,Manchester Utd,Michael Oliver,0.5,1.4,Moderate,High,Low,High,Moderate,Away,0,0,Draw
30-01-2021 20:00,Southampton,1.9,0.6,Aston Villa,Lee Mason,1.3,0.5,Moderate,Moderate,Low,High,High,Away,0,1,Away
31-01-2021 12:00,Chelsea,1.2,0.2,Burnley,Graham Scott,1.1,0.2,Moderate,High,Low,High,Moderate,Away,2,0,Home
31-01-2021 14:00,Leicester City,1.8,2.1,Leeds United,Chris Kavanagh,1.2,2.1,Moderate,Moderate,Low,High,Moderate,Away,1,3,Away
31-01-2021 16:30,West Ham,0.8,2.0,Liverpool,Jonathan Moss,0.3,1.8,Moderate,High,Low,High,Low,Away,1,3,Away
31-01-2021 19:15,Brighton,1.6,0.4,Tottenham,Peter Bankes,1.6,0.3,Moderate,Moderate,Low,High,Low,Away,1,0,Home
02-02-2021 18:00,Sheffield Utd,1.3,1.6,West Brom,Paul Tierney,1.1,0.5,Moderate,Moderate,Low,High,Low,Home,2,1,Home
02-02-2021 18:00,Wolves,1.5,0.8,Arsenal,Craig Pawson,0.7,0.7,Moderate,Moderate,Low,High,Moderate,Home,2,1,Home
02-02-2021 20:15,Manchester Utd,4.7,0.5,Southampton,Mike Dean,3.1,0.3,Moderate,High,Low,High,Low,Home,9,0,Home
02-02-2021 20:15,Newcastle Utd,1.9,0.7,Crystal Palace,Darren England,1.2,0.7,Moderate,High,Low,High,Moderate,Away,1,2,Away
03-02-2021 18:00,Burnley,0.1,2.0,Manchester City,Martin Atkinson,0.1,1.5,Moderate,Moderate,Low,High,Low,Away,0,2,Away
03-02-2021 18:00,Fulham,0.6,1.4,Leicester City,Robert Jones,0.5,1.4,Moderate,Moderate,Low,High,Moderate,Away,0,2,Away
03-02-2021 19:30,Leeds United,1.3,1.6,Everton,Michael Oliver,0.8,1.5,Moderate,High,Low,High,Moderate,Away,1,2,Away
03-02-2021 20:15,Liverpool,1.0,1.3,Brighton,Kevin Friend,0.7,1.0,Moderate,High,Low,High,Low,Away,0,1,Away
03-02-2021 20:15,Aston Villa,0.7,1.7,West Ham,Andy Madley,0.6,1.4,Moderate,Moderate,Low,High,Low,Away,1,3,Away
04-02-2021 20:00,Tottenham,0.6,1.6,Chelsea,Andre Marriner,0.5,0.7,Moderate,Moderate,Low,High,Low,Away,0,1,Away
06-02-2021 12:30,Aston Villa,1.2,0.8,Arsenal,Chris Kavanagh,1.1,0.6,High,Moderate,Low,High,Low,Away,1,0,Home
06-02-2021 15:00,Burnley,1.8,0.5,Brighton,Anthony Taylor,1.5,0.4,High,High,Low,High,Moderate,Away,1,1,Draw
06-02-2021 15:00,Newcastle Utd,0.7,1.3,Southampton,Craig Pawson,0.6,0.7,Moderate,High,Low,High,Moderate,Home,3,2,Home
06-02-2021 17:30,Fulham,1.5,1.0,West Ham,Mike Dean,1.1,1.0,High,Moderate,Low,High,Low,Home,0,0,Draw
06-02-2021 20:00,Manchester Utd,1.8,1.5,Everton,Jonathan Moss,1.6,0.6,Moderate,Moderate,Low,High,Moderate,Away,3,3,Draw
07-02-2021 12:00,Tottenham,1.5,0.6,West Brom,Stuart Attwell,1.0,0.6,High,Moderate,Low,High,Moderate,Home,2,0,Home
07-02-2021 14:00,Wolves,1.1,0.8,Leicester City,Martin Atkinson,1.0,0.5,Moderate,Moderate,Low,High,Moderate,Away,0,0,Draw
07-02-2021 16:30,Liverpool,1.2,3.5,Manchester City,Michael Oliver,0.2,2.2,Moderate,Moderate,Low,High,Moderate,Away,1,4,Away
07-02-2021 19:15,Sheffield Utd,0.6,1.6,Chelsea,Kevin Friend,0.5,0.7,Moderate,Moderate,Low,High,Moderate,Away,1,2,Away
08-02-2021 20:00,Leeds United,1.9,0.4,Crystal Palace,Andre Marriner,1.1,0.4,Moderate,Moderate,Low,High,Moderate,Away,2,0,Home
13-02-2021 12:30,Leicester City,1.9,1.7,Liverpool,Anthony Taylor,0.8,1.3,Moderate,Moderate,Low,Moderate,Moderate,Away,3,1,Home
13-02-2021 15:00,Crystal Palace,0.5,1.4,Burnley,Michael Oliver,0.4,1.1,Moderate,Moderate,Low,Moderate,Moderate,Away,0,3,Away
13-02-2021 17:30,Manchester City,2.2,0.3,Tottenham,Paul Tierney,1.4,0.1,Moderate,High,Low,Moderate,Moderate,Home,3,0,Home
13-02-2021 20:00,Brighton,2.2,0.1,Aston Villa,Darren England,1.8,0.1,Low,Low,Low,Moderate,Moderate,Away,0,0,Draw
14-02-2021 12:00,Southampton,0.8,1.1,Wolves,Graham Scott,0.7,0.3,Low,Moderate,Low,High,Moderate,Away,1,2,Away
14-02-2021 14:00,West Brom,1.0,0.5,Manchester Utd,Craig Pawson,1.0,0.4,Low,Low,Low,High,Moderate,Home,1,1,Draw
14-02-2021 16:30,Arsenal,2.3,0.9,Leeds United,Stuart Attwell,1.5,0.9,Low,Moderate,Low,Moderate,Moderate,Home,4,2,Home
14-02-2021 19:00,Everton,0.3,2.5,Fulham,Andy Madley,0.3,1.3,Low,Moderate,Low,High,Moderate,Away,0,2,Away
15-02-2021 18:00,West Ham,1.9,0.7,Sheffield Utd,Simon Hooper,0.5,0.6,Low,Low,Low,High,Low,Away,3,0,Home
15-02-2021 20:00,Chelsea,2.2,0.6,Newcastle Utd,Peter Bankes,1.4,0.5,Low,Moderate,Low,High,Low,Away,2,0,Home
17-02-2021 18:00,Burnley,0.9,0.5,Fulham,Jonathan Moss,0.7,0.5,Moderate,High,Low,High,Low,Away,1,1,Draw
17-02-2021 20:15,Everton,1.0,1.0,Manchester City,Andre Marriner,0.1,0.8,Moderate,Moderate,Low,High,Moderate,Away,1,3,Away
19-02-2021 20:00,Wolves,0.6,1.7,Leeds United,David Coote,0.5,1.1,Moderate,Moderate,Moderate,High,Moderate,Away,1,0,Home
20-02-2021 12:30,Southampton,0.6,1.2,Chelsea,Anthony Taylor,0.5,0.3,Moderate,Moderate,Moderate,High,Moderate,Away,1,1,Draw
20-02-2021 15:00,Burnley,0.5,1.6,West Brom,Mike Dean,0.4,1.4,High,Moderate,Moderate,High,High,Home,0,0,Draw
20-02-2021 17:30,Liverpool,1.4,1.6,Everton,Chris Kavanagh,1.2,0.6,Low,Moderate,Moderate,High,High,Away,0,2,Away
20-02-2021 20:00,Fulham,1.2,0.9,Sheffield Utd,Martin Atkinson,0.4,0.8,Moderate,Moderate,Moderate,Moderate,Moderate,Away,1,0,Home
21-02-2021 12:00,West Ham,1.1,1.1,Tottenham,Craig Pawson,0.8,0.8,Moderate,Low,Moderate,High,Low,Home,2,1,Home
21-02-2021 14:05,Aston Villa,1.4,1.1,Leicester City,Michael Oliver,0.7,0.5,Low,Low,Moderate,High,Low,Away,1,2,Away
21-02-2021 16:30,Arsenal,0.3,1.8,Manchester City,Jonathan Moss,0.2,1.2,Low,High,Moderate,Moderate,Low,Away,0,1,Away
21-02-2021 19:00,Manchester Utd,1.7,0.4,Newcastle Utd,Paul Tierney,0.9,0.2,Low,Moderate,Low,High,Low,Home,3,1,Home
22-02-2021 20:00,Brighton,2.4,0.2,Crystal Palace,Kevin Friend,1.7,0.2,Low,Low,Low,High,Low,Away,1,2,Away
23-02-2021 18:00,Leeds United,1.3,0.9,Southampton,Andre Marriner,1.1,0.5,Moderate,Moderate,Moderate,High,Moderate,Away,3,0,Home
27-02-2021 12:30,Manchester City,0.5,1.5,West Ham,Michael Oliver,0.4,1.9,Moderate,High,Low,High,Low,Away,2,1,Home
27-02-2021 15:00,West Brom,0.8,2.9,Brighton,Lee Mason,0.8,0.6,Low,Moderate,Moderate,Moderate,Low,Away,1,0,Home
27-02-2021 17:30,Leeds United,0.9,0.7,Aston Villa,Peter Bankes,0.8,0.6,Moderate,Moderate,Low,High,Low,Away,0,1,Away
27-02-2021 20:00,Newcastle Utd,1.7,1.1,Wolves,Mike Dean,1.6,1.1,Moderate,Moderate,Low,High,Low,Home,1,1,Draw
28-02-2021 12:00,Crystal Palace,0.1,1.4,Fulham,Anthony Taylor,0.1,1.2,Moderate,Low,Low,High,Low,Away,0,0,Draw
28-02-2021 12:00,Leicester City,0.4,2.3,Arsenal,Paul Tierney,0.2,0.6,Moderate,Moderate,Low,High,Low,Home,1,3,Away
28-02-2021 14:00,Tottenham,2.1,0.7,Burnley,Kevin Friend,2.0,0.5,Low,Moderate,Low,High,Low,Away,4,0,Home
28-02-2021 16:30,Chelsea,1.1,0.4,Manchester Utd,Stuart Attwell,1.0,0.3,Low,High,Low,Moderate,Low,Home,0,0,Draw
28-02-2021 19:15,Sheffield Utd,0.7,2.7,Liverpool,Jonathan Moss,0.7,2.3,Low,Low,Low,High,Low,Away,0,2,Away
01-03-2021 20:00,Everton,1.2,0.6,Southampton,Martin Atkinson,0.9,0.3,Low,High,Low,High,Low,Away,1,0,Home
02-03-2021 20:00,Manchester City,3.3,0.3,Wolves,Chris Kavanagh,1.2,0.2,Moderate,Moderate,Low,High,Low,Away,4,1,Home
03-03-2021 18:00,Sheffield Utd,0.9,2.3,Aston Villa,Robert Jones,0.8,2.2,High,Moderate,Low,High,Low,Away,1,0,Home
03-03-2021 18:00,Burnley,1.8,1.2,Leicester City,Andy Madley,1.3,1.2,Moderate,Moderate,Low,High,Low,Away,1,1,Draw
03-03-2021 20:15,Crystal Palace,0.9,0.9,Manchester Utd,Andre Marriner,0.7,0.9,Moderate,High,Low,High,Low,Away,0,0,Draw
04-03-2021 18:00,West Brom,1.0,1.0,Everton,Darren England,0.9,0.7,Moderate,Moderate,Low,High,Low,Away,0,1,Away
04-03-2021 18:00,Fulham,0.7,1.6,Tottenham,David Coote,0.6,1.5,Moderate,Moderate,Low,High,Low,Away,0,1,Away
04-03-2021 20:15,Liverpool,0.3,1.0,Chelsea,Martin Atkinson,0.3,0.9,Moderate,High,Low,High,Moderate,Away,0,1,Away
06-03-2021 12:30,Burnley,1.1,2.5,Arsenal,Andre Marriner,0.4,1.0,High,High,Low,Moderate,Low,Away,1,1,Draw
06-03-2021 15:00,Sheffield Utd,0.7,1.9,Southampton,Paul Tierney,0.7,1.0,High,High,Low,Moderate,Low,Home,0,2,Away
06-03-2021 17:30,Aston Villa,0.6,1.6,Wolves,Andy Madley,0.4,1.0,High,Moderate,Low,Moderate,Low,Away,0,0,Draw
06-03-2021 20:00,Brighton,0.8,0.9,Leicester City,Michael Oliver,0.7,0.9,Low,Moderate,Low,High,Low,Away,1,2,Away
07-03-2021 12:00,West Brom,2.0,0.5,Newcastle Utd,Martin Atkinson,1.5,0.4,High,Moderate,Low,Moderate,Low,Away,0,0,Draw
07-03-2021 14:00,Liverpool,0.9,1.3,Fulham,Kevin Friend,0.7,0.5,High,High,Low,High,Low,Away,0,1,Away
07-03-2021 16:30,Manchester City,1.3,1.7,Manchester Utd,Anthony Taylor,1.2,0.5,Moderate,Moderate,Low,High,Low,Away,0,2,Away
07-03-2021 19:15,Tottenham,2.7,0.5,Crystal Palace,Stuart Attwell,2.6,0.5,Moderate,Moderate,Low,Moderate,Low,Home,4,1,Home
08-03-2021 18:00,Chelsea,2.4,0.3,Everton,David Coote,1.3,0.2,Moderate,High,Low,Moderate,Low,Away,2,0,Home
08-03-2021 20:00,West Ham,1.8,1.4,Leeds United,Mike Dean,0.7,1.2,Low,Low,Low,Moderate,Low,Home,2,0,Home
10-03-2021 18:00,Manchester City,2.6,1.6,Southampton,Jonathan Moss,1.2,0.3,Moderate,High,Moderate,High,Moderate,Away,5,2,Home
12-03-2021 20:00,Newcastle Utd,1.5,0.9,Aston Villa,Paul Tierney,1.4,0.8,Moderate,High,Low,High,Low,Home,1,1,Draw
13-03-2021 12:30,Leeds United,0.4,1.0,Chelsea,Kevin Friend,0.3,0.7,Moderate,Moderate,Low,Moderate,High,Away,0,0,Draw
13-03-2021 15:00,Crystal Palace,1.2,0.8,West Brom,Simon Hooper,0.1,0.7,Moderate,Moderate,Low,Moderate,Moderate,Away,1,0,Home
13-03-2021 17:30,Everton,1.5,0.8,Burnley,Jonathan Moss,1.5,0.6,Moderate,Low,Low,Moderate,High,Away,1,2,Away
13-03-2021 20:00,Fulham,0.3,2.2,Manchester City,Andre Marriner,0.3,0.9,Moderate,High,Low,High,Moderate,Away,0,3,Away
14-03-2021 12:00,Southampton,0.6,0.8,Brighton,Stuart Attwell,0.1,0.7,Moderate,Low,Low,Moderate,Moderate,Home,1,2,Away
14-03-2021 14:00,Leicester City,4.0,0.1,Sheffield Utd,Peter Bankes,3.1,0.1,Low,Low,Low,Moderate,Moderate,Away,5,0,Home
14-03-2021 16:30,Arsenal,1.7,0.4,Tottenham,Michael Oliver,0.9,0.2,Low,Moderate,Low,Moderate,Moderate,Away,2,1,Home
14-03-2021 19:15,Manchester Utd,1.5,0.6,West Ham,Martin Atkinson,1.5,0.5,Low,High,Low,High,Moderate,Away,1,0,Home
15-03-2021 20:00,Wolves,1.1,0.9,Liverpool,Craig Pawson,0.3,0.9,Low,Low,Low,High,Low,Home,0,1,Away
19-03-2021 20:00,Fulham,1.6,1.3,Leeds United,David Coote,1.0,1.1,Moderate,Moderate,Low,Moderate,Low,Away,1,2,Away
20-03-2021 20:00,Brighton,0.9,0.1,Newcastle Utd,Anthony Taylor,0.8,0.1,Moderate,Moderate,Low,High,Low,Away,3,0,Home
21-03-2021 15:00,West Ham,2.4,1.4,Arsenal,Jonathan Moss,2.1,1.2,Moderate,Moderate,Moderate,Moderate,Low,Away,3,3,Draw
21-03-2021 19:30,Aston Villa,0.4,1.8,Tottenham,Mike Dean,0.4,0.9,Low,Low,Low,Moderate,Low,Home,0,2,Away
03-04-2021 12:30,Chelsea,2.1,1.6,West Brom,David Coote,1.4,1.3,Low,Low,Low,Moderate,Moderate,Away,2,5,Away
03-04-2021 15:00,Leeds United,2.4,1.1,Sheffield Utd,Graham Scott,1.9,0.3,Low,Low,Low,Moderate,Moderate,Away,2,1,Home
03-04-2021 17:30,Leicester City,0.3,1.4,Manchester City,Anthony Taylor,0.3,1.3,Low,Low,Low,Moderate,Low,Away,0,2,Away
03-04-2021 20:00,Arsenal,0.1,2.4,Liverpool,Stuart Attwell,0.1,1.9,Low,Moderate,Low,Moderate,Moderate,Home,0,3,Away
04-04-2021 12:00,Southampton,2.2,1.5,Burnley,Andre Marriner,1.6,0.7,Low,Moderate,Low,Moderate,Low,Away,3,2,Home
04-04-2021 14:05,Newcastle Utd,3.4,2.7,Tottenham,Craig Pawson,2.2,1.1,Low,Moderate,Moderate,Moderate,High,Home,2,2,Draw
04-04-2021 16:30,Aston Villa,1.5,1.0,Fulham,Andy Madley,1.4,0.4,Low,Low,Moderate,Low,Moderate,Away,3,1,Home
04-04-2021 19:30,Manchester Utd,1.5,1.2,Brighton,Mike Dean,1.4,0.5,Low,Moderate,Low,High,Moderate,Home,2,1,Home
05-04-2021 18:00,Everton,2.5,0.7,Crystal Palace,Kevin Friend,2.4,0.5,Low,Moderate,Low,Moderate,High,Away,1,1,Draw
05-04-2021 20:15,Wolves,2.1,1.3,West Ham,Michael Oliver,1.7,1.2,Low,Low,Low,Moderate,Low,Away,2,3,Away
09-04-2021 20:00,Fulham,0.9,0.5,Wolves,Jonathan Moss,0.7,0.4,Moderate,Moderate,Low,High,Low,Away,0,1,Away
10-04-2021 12:30,Manchester City,2.1,0.1,Leeds United,Andre Marriner,1.6,0.1,Moderate,High,Low,High,Low,Away,1,2,Away
10-04-2021 15:00,Liverpool,2.3,0.5,Aston Villa,Paul Tierney,1.2,0.5,Moderate,Moderate,Low,Moderate,Moderate,Home,2,1,Home
10-04-2021 17:30,Crystal Palace,0.4,3.1,Chelsea,Michael Oliver,0.4,2.4,Moderate,Low,Low,High,Low,Away,1,4,Away
11-04-2021 12:00,Burnley,2.0,1.2,Newcastle Utd,Anthony Taylor,1.6,1.1,Low,Moderate,Low,Moderate,Low,Away,1,2,Away
11-04-2021 14:05,West Ham,0.8,0.9,Leicester City,Mike Dean,0.8,0.5,Moderate,Low,Low,Low,Moderate,Home,3,2,Home
11-04-2021 16:30,Tottenham,0.9,2.1,Manchester Utd,Chris Kavanagh,0.7,1.4,Low,High,Low,Moderate,Low,Away,1,3,Away
11-04-2021 19:00,Sheffield Utd,0.3,1.7,Arsenal,Peter Bankes,0.3,1.0,Low,Low,Low,Moderate,Low,Away,0,3,Away
12-04-2021 18:00,West Brom,3.0,1.5,Southampton,Simon Hooper,2.1,0.5,Low,Low,Low,Low,Low,Away,3,0,Home
12-04-2021 20:15,Brighton,1.2,0.4,Everton,Darren England,0.7,0.2,Low,Moderate,Low,Moderate,Low,Away,0,0,Draw
16-04-2021 20:00,Everton,1.8,1.4,Tottenham,Michael Oliver,0.7,0.6,Moderate,High,Low,Moderate,Low,Away,2,2,Draw
17-04-2021 12:30,Newcastle Utd,2.2,1.9,West Ham,Kevin Friend,1.3,1.0,Moderate,High,Moderate,Moderate,Low,Away,3,2,Home
17-04-2021 20:15,Wolves,1.1,0.5,Sheffield Utd,Robert Jones,1.0,0.4,Low,Moderate,Moderate,Moderate,Low,Away,1,0,Home
18-04-2021 13:30,Arsenal,2.7,0.9,Fulham,Craig Pawson,1.9,0.0,Moderate,Low,Moderate,Low,Low,Home,1,1,Draw
18-04-2021 16:00,Manchester Utd,2.5,0.9,Burnley,Jonathan Moss,2.1,0.8,Moderate,Low,Moderate,Moderate,Low,Away,3,1,Home
19-04-2021 20:00,Leeds United,2.3,1.4,Liverpool,Anthony Taylor,1.9,1.0,Low,Moderate,Low,High,Low,Away,1,1,Draw
20-04-2021 20:15,Chelsea,0.7,0.5,Brighton,Stuart Attwell,0.4,0.3,Low,Low,Moderate,Moderate,Low,Home,0,0,Draw
21-04-2021 18:00,Tottenham,1.4,0.8,Southampton,David Coote,0.3,0.3,Moderate,Low,Moderate,Moderate,Moderate,Away,2,1,Home
21-04-2021 20:15,Aston Villa,0.7,1.2,Manchester City,Peter Bankes,0.7,1.0,Low,Low,Low,Moderate,Low,Away,1,2,Away
22-04-2021 20:00,Leicester City,2.1,0.5,West Brom,Andy Madley,1.7,0.5,Low,Low,Moderate,Low,Low,Away,3,0,Home
23-04-2021 20:00,Arsenal,0.8,0.5,Everton,Jonathan Moss,0.7,0.4,Moderate,Moderate,Moderate,Moderate,Moderate,Away,0,1,Away
24-04-2021 12:30,Liverpool,2.4,1.0,Newcastle Utd,Andre Marriner,1.5,1.0,Moderate,Low,Moderate,Moderate,Low,Away,1,1,Draw
24-04-2021 17:30,West Ham,0.4,2.5,Chelsea,Chris Kavanagh,0.2,1.9,Low,Moderate,Moderate,Low,Moderate,Away,0,1,Away
24-04-2021 20:00,Sheffield Utd,0.7,2.0,Brighton,Kevin Friend,0.3,1.9,Moderate,High,Low,Moderate,Moderate,Away,1,0,Home
25-04-2021 12:00,Wolves,0.4,2.0,Burnley,Darren England,0.3,1.9,Low,Moderate,Moderate,Moderate,Moderate,Away,0,4,Away
25-04-2021 14:00,Leeds United,0.3,1.2,Manchester Utd,Craig Pawson,0.2,1.0,Moderate,High,Moderate,Moderate,Moderate,Home,0,0,Draw
25-04-2021 19:00,Aston Villa,3.2,1.5,West Brom,Stuart Attwell,1.3,0.2,Moderate,Moderate,Moderate,Moderate,Moderate,Home,2,2,Draw
26-04-2021 20:00,Leicester City,1.5,0.7,Crystal Palace,Graham Scott,1.4,0.7,Moderate,Low,Low,Moderate,Low,Away,2,1,Home
30-04-2021 20:00,Southampton,0.9,1.9,Leicester City,Robert Jones,0.2,1.7,Low,Moderate,Low,High,Low,Away,1,1,Draw
01-05-2021 12:30,Crystal Palace,0.9,1.7,Manchester City,David Coote,0.3,1.2,Moderate,Moderate,Moderate,Moderate,Low,Away,0,2,Away
01-05-2021 15:00,Brighton,2.3,0.6,Leeds United,Chris Kavanagh,1.3,0.4,Moderate,Moderate,Low,Moderate,Moderate,Away,2,0,Home
01-05-2021 17:30,Chelsea,1.7,0.3,Fulham,Kevin Friend,1.6,0.3,Low,Low,Moderate,Moderate,Low,Away,2,0,Home
01-05-2021 20:00,Everton,1.0,1.6,Aston Villa,Simon Hooper,0.8,1.3,Low,Moderate,Low,Moderate,Moderate,Away,1,2,Away
02-05-2021 14:00,Newcastle Utd,0.3,2.0,Arsenal,Mike Dean,0.3,1.9,Low,Moderate,Moderate,Moderate,Moderate,Home,0,2,Away
02-05-2021 19:15,Tottenham,2.2,0.5,Sheffield Utd,Andre Marriner,1.6,0.4,Low,Low,Moderate,Moderate,Low,Away,4,0,Home
03-05-2021 18:00,West Brom,1.1,1.0,Wolves,Paul Tierney,1.0,0.6,Low,Low,Low,High,Moderate,Home,1,1,Draw
03-05-2021 20:15,Burnley,2.0,2.3,West Ham,Anthony Taylor,0.4,2.3,Low,Moderate,Low,High,Moderate,Away,1,2,Away
07-05-2021 20:00,Leicester City,2.2,2.7,Newcastle Utd,Darren England,2.0,1.4,Low,High,Moderate,Moderate,Low,Away,2,4,Away
08-05-2021 12:30,Leeds United,2.5,0.9,Tottenham,Michael Oliver,1.9,0.8,Moderate,Moderate,Moderate,High,Moderate,Away,3,1,Home
08-05-2021 15:00,Sheffield Utd,0.7,2.0,Crystal Palace,Simon Hooper,0.5,1.8,Moderate,Low,Moderate,High,Moderate,Away,0,2,Away
08-05-2021 17:30,Manchester City,1.8,0.7,Chelsea,Anthony Taylor,0.9,0.5,Low,Moderate,Moderate,High,Moderate,Away,1,2,Away
08-05-2021 20:15,Liverpool,1.7,1.1,Southampton,Kevin Friend,1.6,0.9,Low,Moderate,Moderate,High,Low,Away,2,0,Home
09-05-2021 12:00,Wolves,1.1,0.3,Brighton,Jonathan Moss,0.7,0.3,Moderate,Low,Moderate,Moderate,Moderate,Away,2,1,Home
09-05-2021 14:05,Aston Villa,0.5,1.7,Manchester Utd,Chris Kavanagh,0.3,0.9,Low,Low,Moderate,Moderate,Moderate,Away,1,3,Away
09-05-2021 16:30,West Ham,1.3,1.5,Everton,Stuart Attwell,0.5,1.4,Moderate,Moderate,Moderate,Moderate,Moderate,Home,0,1,Away
09-05-2021 19:00,Arsenal,0.9,1.8,West Brom,Peter Bankes,0.7,1.7,Low,Moderate,Moderate,Moderate,Low,Away,3,1,Home
10-05-2021 20:00,Fulham,1.0,1.5,Burnley,David Coote,0.8,1.6,Low,High,Moderate,Moderate,Moderate,Away,0,2,Away
11-05-2021 18:00,Manchester Utd,0.2,0.9,Leicester City,Craig Pawson,0.2,0.4,High,Moderate,Moderate,Moderate,Low,Home,1,2,Away
11-05-2021 20:15,Southampton,1.2,1.5,Crystal Palace,Andy Madley,1.1,0.2,Moderate,Moderate,Moderate,High,Moderate,Away,3,1,Home
12-05-2021 20:15,Chelsea,1.8,0.6,Arsenal,Andre Marriner,0.9,0.6,Moderate,Moderate,Moderate,Moderate,Low,Away,0,1,Away
13-05-2021 18:00,Aston Villa,0.6,1.0,Everton,Martin Atkinson,0.5,0.9,Moderate,Moderate,Moderate,High,Low,Away,0,0,Draw
13-05-2021 20:15,Manchester Utd,1.9,2.7,Liverpool,Anthony Taylor,1.6,2.3,High,Moderate,Moderate,High,Low,Away,2,4,Away
14-05-2021 20:00,Newcastle Utd,2.2,1.5,Manchester City,Kevin Friend,0.4,0.9,Low,Moderate,Low,High,Low,Away,3,4,Away
